583951,1413.7,983.9429912347565,300,2144,638,1175,593,2746,1966,3242,801,532
672839,1407.0,680.6322061142861,1051,470,938,1228,1787,949,1882,972,2966,1827
655957,2713.6,2836.232754905704,1941,1422,1947,306,10741,3428,2136,364,3067,1784
729221,1253.6,1120.4838419183027,1169,341,1542,543,1229,153,807,1434,4352,966
636683,5874.0,3646.2848215683866,5624,2116,5730,13341,5458,1166,9734,2834,9199,3538
762709,789.8,1257.5704990178483,212,4458,942,107,245,815,662,192,114,151
534217,14586.2,11003.127280914276,26337,4447,1977,27295,26842,10631,29176,3557,13131,2469
636179,2933.9,3289.916881928782,785,2823,12109,3383,2134,4271,1803,346,656,1029
930131,11.9,29.7,2,2,2,2,2,2,101,2,2,2
715667,6026.8,4499.5118801932285,1455,6091,1266,7130,14357,3970,9525,1774,12361,2339
770141,855.0,1087.788766259332,719,1183,230,3455,155,2265,130,90,110,213
714491,5717.6,3865.6460572587343,11762,6789,11243,4473,2441,5607,9983,2152,1575,1151
869207,919.9,714.5340369779454,149,2303,1904,939,174,1315,1020,162,889,344
562127,11467.6,12621.843844700346,1455,1171,6443,1000,3490,34687,10733,33794,2300,19603
551279,2879.0,2086.757676396567,5043,5500,931,335,2755,6711,382,2478,2221,2434
968087,287.4,216.33594245986959,64,46,469,193,593,68,580,49,460,352
598321,4435.9,1856.4119936048678,2348,1518,7332,6000,5016,2351,5237,4814,6438,3305
580799,3680.6,2751.92838569611,2679,1911,1312,1941,5825,3689,10142,2333,774,6200
706969,2422.9,1642.0983801222142,2291,1213,4221,423,5073,997,1726,2393,926,4966
635807,890.8,481.5291891464109,1110,968,751,301,1883,1210,1113,476,969,127
650791,2977.2,2036.97230221719,2962,1343,2280,1620,3282,8113,2595,1258,5011,1308
599197,13853.9,7615.678714993169,6100,5896,12797,16719,9649,20773,17339,24221,23891,1154
683929,2888.5,2955.3458088690736,130,156,758,7892,799,1779,1872,8655,2364,4480
573697,5187.7,3488.5132664216717,2451,8572,8430,1512,1511,5530,989,3393,8579,10910
695977,1519.3,1240.8979853315905,400,1242,1343,4055,666,3576,1802,923,94,1092
703921,28833.9,29699.619854301163,12647,1657,13980,5051,82346,14874,19525,34019,89385,14855
710249,1745.4,1188.7443122892323,1521,3323,2371,3725,330,2178,1031,436,2368,171
558443,10671.5,9372.051699067819,12649,26177,2178,8170,10086,29682,2089,3261,2639,9784
542681,2896.6,2255.465637069206,687,3194,346,4178,8541,4196,1985,2579,1450,1810
664007,2926.8,1919.4294881552696,1725,1027,256,6696,1647,2974,2813,3982,2485,5663
899777,836.9,641.5033047459693,1443,231,452,416,287,451,887,2390,1206,606
819557,211.4,248.02306344370479,59,44,223,63,811,64,150,79,66,555
766771,1169.3,793.6213265783625,617,1194,2724,593,780,2104,2017,531,139,994
