152431,2150.0,2019.5694986803499,720,4832,2954,1072,186,571,53,4515,4689,2531,1488,1035,1247,1676,1720,57,5182,4065,957,8156,600,602,960,4398,774,6836,4733,330,6747,693,482,388,5155,809,509,1985,867,189,1390,3271,2063,2308,567,1424,3704,114,1233,4002,2318,343
194477,392.42,448.60094025759685,510,124,1123,371,191,538,247,336,96,189,107,97,143,327,133,221,851,128,106,132,1103,437,177,183,99,99,829,581,96,215,219,151,565,109,112,97,264,582,441,383,97,223,178,135,335,358,1661,1474,2350,98
218089,2748.34,2453.9308189922554,3939,2235,7265,1915,1795,971,3145,1013,1713,5476,3847,3160,1505,111,796,4440,2511,5005,210,13765,4520,5697,3537,1051,1748,6843,222,1113,1187,7501,3968,1457,1121,255,388,1590,2810,2732,4266,2276,2627,2883,1311,281,3025,329,3672,101,2892,1197
213443,1616.66,1316.2926515026968,2563,1163,247,2014,1235,192,1705,1310,3459,2127,756,1085,1922,237,3160,2088,4880,798,1232,691,1081,1432,5477,1857,2880,1965,459,227,394,1135,4099,1009,2429,2458,242,4977,538,276,2171,2787,871,232,920,3506,550,247,876,1371,396,1107
142741,5133.18,3873.8377905637713,3035,1219,12219,12327,7111,5290,9283,2646,175,2059,2021,3201,5580,4786,1877,770,741,5591,8815,6572,8143,3582,1147,3001,3069,5314,9842,7379,3519,3248,2353,6664,6348,2309,8766,5747,16008,1557,7692,662,8190,13807,1496,5409,3098,346,14271,1852,4330,2192
232889,54.54,54.87702980300592,37,47,32,37,53,37,40,47,40,28,40,35,88,43,39,38,42,34,42,38,49,43,34,50,40,33,45,32,35,192,191,32,42,44,34,19,32,37,39,37,34,30,37,31,39,258,39,33,37,292
213271,278.24,174.78999513702152,405,732,128,270,284,630,134,352,460,377,520,252,215,325,237,429,150,85,420,235,253,311,124,589,433,213,167,412,425,99,432,675,278,175,66,284,12,163,219,26,244,137,299,126,95,75,351,59,11,519
224387,1979.26,1467.6153829937869,3985,1074,5138,5610,1270,3121,3082,540,4379,2589,1087,3045,276,69,148,1738,1573,662,2426,1767,1588,1599,5642,217,765,2082,1037,3530,2037,4307,2085,3329,519,53,1589,1860,79,3461,1366,3126,1679,3018,180,885,37,1725,2624,2553,1793,619
187619,1706.02,1892.5277011446885,536,3227,129,1343,410,1098,1742,184,1312,1907,121,1139,633,1664,1070,2687,1519,1666,132,3027,1515,190,712,2435,72,2243,3158,6184,3540,294,1354,567,3139,268,604,254,5816,1170,8243,1708,8345,1568,413,742,1945,550,2231,169,95,231
199613,998.28,926.9495572036269,1548,97,761,1447,820,161,1083,536,97,2018,911,1433,1157,282,353,1123,504,79,151,2432,519,409,2639,541,2542,1620,78,367,319,274,849,162,226,4093,1023,2125,1662,87,258,81,2002,963,2256,99,3215,688,492,75,1367,1890
215549,626.38,482.2467372621612,1807,807,524,222,166,461,423,262,1149,497,144,2258,148,1726,1379,522,1017,331,1056,1383,417,662,189,352,404,597,218,607,813,153,1335,187,359,294,269,525,276,273,1071,412,152,606,572,1050,560,424,256,144,690,1170
191483,792.36,707.736441339571,2207,1287,703,670,1981,343,338,3059,193,1194,806,718,241,323,724,555,395,1731,319,437,1690,978,1470,253,369,530,1349,1106,276,611,458,378,1300,187,306,248,326,1245,279,261,767,153,744,260,302,56,224,1865,331,3072
142141,3417.74,3139.740593170079,776,267,372,1342,9052,177,887,441,8067,3009,3795,13961,1217,146,8520,9419,946,7928,1405,3000,3555,3247,3098,1173,5666,1019,1212,5762,2920,1568,61,1428,250,9021,2131,9890,4776,3827,1405,1162,3151,1441,2655,788,5590,3718,2975,4839,2660,5172
239021,196.24,115.9167908458477,84,218,175,421,423,97,85,343,86,122,265,278,111,314,88,242,277,183,51,93,340,153,86,335,185,267,135,175,198,96,428,234,106,104,351,102,125,218,95,391,74,226,92,97,127,98,101,196,540,181
135199,2228.46,1672.9074835148535,424,3189,2156,1742,464,1976,1754,575,1743,1139,672,2469,501,3501,1733,1839,1036,1145,2281,4658,285,1269,1657,1177,3576,5049,8093,3291,3968,1151,1159,4192,5998,506,3102,452,800,1896,2313,1398,4676,2908,2667,670,2231,671,361,5295,1722,3893
162983,2943.62,2629.260610057512,613,3295,1360,852,552,2163,1910,2403,10671,900,789,1538,5098,1917,2227,6063,456,3577,6454,8529,1758,1938,2280,1462,5276,10200,2345,6498,935,1211,3620,10339,4804,1104,713,1332,1109,4821,2459,1816,1987,1118,522,2119,258,869,4151,2024,4566,2180
202073,39.98,58.23383552540568,12,14,19,7,14,13,7,6,14,37,32,10,7,24,152,15,199,16,176,34,14,91,20,11,11,267,43,35,12,12,8,10,11,33,9,17,11,8,12,31,11,5,30,20,29,5,113,17,103,192
153583,1803.12,1794.0202188381265,607,190,548,792,1444,785,3855,1280,6677,534,707,1445,650,423,1890,933,2814,673,2855,1462,816,879,115,5239,2543,2877,1091,688,6873,982,734,1339,2483,137,263,4399,4102,3204,2620,858,402,416,1645,7603,184,3178,1749,734,869,570
180197,2762.5,2363.074169381909,5782,3267,2318,7631,2539,5128,1112,9860,3238,1142,778,2061,132,7176,2209,1331,59,1130,2267,4499,988,2043,2325,2137,2481,585,1041,2104,1476,246,2561,2211,938,62,5879,7189,4435,1466,2452,52,8407,573,6908,2327,2654,3231,3832,1174,56,2633
131773,2624.92,2709.771435674972,397,3135,12737,1988,2249,1490,2488,2247,2012,1253,5646,729,2090,513,3925,2475,13102,2463,1841,1149,734,256,3338,1387,7062,335,1117,2592,2466,2948,2221,3312,547,381,1965,741,561,2730,1850,2560,1026,1961,242,3747,183,7012,1885,55,6526,5577
132931,3765.76,3327.4421080463594,4676,2080,2731,7586,1012,83,6891,4234,5271,3293,1534,8244,285,747,1693,3089,1503,3122,3040,284,1117,3923,3694,8141,1153,1056,674,1772,3679,1078,8234,3896,2139,7579,8749,2199,3727,1531,9489,838,1595,16043,4622,1323,238,10184,2380,8277,7057,503
137497,1997.94,1381.5534504317957,1155,634,947,3114,2836,929,1784,477,552,1874,749,1493,2476,2548,407,2495,1334,197,5693,325,2987,1462,1662,1112,1486,1679,2884,4390,2009,433,3498,1930,699,911,1868,1082,2781,5461,6060,1613,2139,3996,985,497,2111,2760,787,2718,2398,3480
159197,1096.54,794.1009812360138,1062,1935,1344,224,2888,1688,2219,696,1440,690,1361,532,1056,2019,175,1222,1531,768,3701,2328,500,227,848,291,660,1951,519,438,830,788,2712,972,302,671,308,1527,300,520,592,1102,2090,384,720,726,467,997,312,935,2497,762
135659,4735.72,4676.724909763241,1960,4770,4970,1444,4857,5491,2437,5542,963,5404,12438,3531,3653,4620,577,3961,10164,1952,211,5008,3809,1143,1036,1374,4498,11253,9694,7210,3064,6247,3776,2788,5907,7130,2602,3529,408,6391,3940,3651,3123,5683,3750,1309,30836,3040,144,2050,3447,10001
161353,1623.42,1468.4027797576523,199,2401,704,40,642,1833,2781,1942,450,1056,3234,255,1908,745,1973,882,2347,1971,2279,1002,5365,64,1188,784,1417,2113,294,622,1267,88,1120,3710,7726,638,3063,273,1233,2677,4170,80,1317,2952,91,929,113,3141,2258,777,1298,1759
205109,249.4,237.2214998687935,72,485,77,391,62,420,242,75,74,305,160,66,60,243,262,86,83,148,339,63,74,1275,884,84,174,63,260,759,82,156,159,127,259,604,154,262,475,491,172,271,80,569,293,71,161,84,163,74,265,212
187489,1780.2,1677.7372023055339,727,959,2512,993,4543,1123,850,837,1097,418,325,1341,2462,1042,1061,2368,1065,139,2424,3136,943,429,3429,481,816,461,3357,1796,479,266,564,2183,2506,5433,3609,2811,1065,457,562,703,6855,1646,796,7343,499,3082,161,1939,4753,164
141527,5574.68,5034.325493807487,2641,7240,1963,512,4557,10225,7060,7398,5815,3774,3744,1202,5400,17755,30338,2793,3423,12459,2312,9248,7812,924,9183,7789,4186,2314,5677,13702,6878,6363,5416,1553,3405,1355,5343,687,547,1884,3882,2270,9684,6406,2688,4736,1078,1239,2648,5807,6813,6606
212197,112.18,80.40539534135755,79,84,147,69,68,83,106,71,85,84,94,87,81,82,73,72,66,67,91,79,92,77,283,61,81,63,129,347,73,186,72,75,72,92,67,330,72,146,56,80,63,70,88,138,347,74,81,378,70,178
178253,491.72,324.0185204583219,541,1392,771,244,768,187,647,274,647,224,65,244,511,573,777,65,126,167,694,95,173,398,269,705,328,372,1222,501,1283,358,504,227,329,1205,692,635,590,465,252,234,351,251,436,734,486,50,600,418,368,1138
205013,592.2,605.1005866796033,1062,99,1697,562,670,91,794,260,85,676,312,2257,83,280,2131,285,81,506,94,120,2971,194,130,65,619,546,543,295,1125,99,439,196,666,344,580,1389,202,801,219,122,630,1012,724,169,1278,672,498,248,533,156
139129,6928.78,7129.954258731258,2095,7119,1204,2500,4462,8385,2748,311,5521,1952,1078,28025,2167,8266,22871,10105,6296,6260,25213,6600,14857,430,8038,5704,2908,2544,2452,7051,3062,1132,2947,152,573,5323,9315,1016,5513,1034,2794,8828,6533,11616,13379,4996,4110,7395,9118,31894,992,17555
179141,2482.88,2449.65941828655,1549,5527,1119,2249,7808,1409,916,12899,4117,3859,2788,337,279,3485,2429,1098,1244,589,989,1049,86,861,385,404,1801,3457,1602,962,2649,2826,1292,908,5212,5021,573,4947,1058,802,2315,159,1971,149,1778,1443,7218,3276,2265,620,5792,6573
180577,3013.54,2265.8971839869523,650,1103,6452,1986,803,4240,1773,1636,3460,350,6972,6306,4246,1420,1537,2391,8821,867,2467,883,2970,625,5080,8146,138,3523,8377,4668,4284,501,6992,2051,5683,1620,3935,889,2488,555,2792,3724,1986,1810,4399,1605,2845,2321,665,2609,4211,822
156433,2646.76,2309.2143994008006,776,576,2907,2075,1075,2688,8142,9158,1826,4992,1143,1447,1582,396,2770,514,1248,5664,948,127,2825,3007,2448,2724,3664,1170,344,2800,2086,1720,4742,1180,2497,739,3349,3870,1072,4449,651,504,3787,1369,3248,4836,1418,11151,1710,1720,397,6807
134599,2027.66,2203.614926524142,1964,287,2239,2549,2269,222,2438,4578,1643,3830,1198,3326,672,1977,953,1219,2000,1310,1485,1613,1117,1211,1042,1666,1294,2629,3364,1197,395,5956,3425,1150,1832,1156,267,1261,4507,2688,767,1155,2697,2681,558,14819,2283,517,684,314,63,916
162049,5941.14,5901.906478452534,3123,7032,1120,5076,10700,1197,5222,2747,27544,1917,2929,5282,2761,510,7011,3289,13464,5107,2877,3617,2654,7236,5670,5625,4015,20175,7153,1627,13123,8972,5611,1266,5749,2798,17733,14574,3511,1030,23427,4424,2807,977,8944,1640,5392,1924,604,1688,999,3184
201277,579.92,385.3922074977645,179,465,507,111,334,374,158,189,579,525,1782,374,1220,773,1145,213,309,665,576,478,898,383,475,247,929,1350,554,103,602,235,616,589,188,870,707,225,1333,501,345,984,775,183,1297,1301,295,192,494,466,229,674
194081,810.84,704.1066214714928,349,514,1554,1378,368,2113,557,860,107,157,849,68,615,1009,620,484,916,991,112,359,206,1565,950,2737,590,475,225,2669,95,948,455,805,568,357,982,899,391,448,563,112,540,321,278,121,820,1546,315,2756,2509,1316
174191,5110.22,5758.098371129135,1248,2966,4522,1845,1765,3925,546,3534,1785,2032,379,9049,619,11571,1105,1021,4215,7665,1751,12297,14245,3568,9607,6605,8329,845,1597,4260,2619,3304,351,10002,33413,313,1338,4341,2571,1375,14750,1089,7018,15587,1040,1517,7684,2691,4955,9224,6672,761
158801,2348.48,1857.3259836657646,3140,2268,4017,2550,1102,2270,463,465,4779,1669,680,3078,1780,4891,266,6412,1513,1845,7845,729,4074,1481,556,1190,1260,1907,1158,4568,544,782,1525,983,2774,403,167,5574,971,2189,823,5115,4809,2997,5678,302,1973,3390,361,2977,4375,756
146929,3291.2,2602.2411571566536,5326,5896,113,504,4416,175,9136,8187,321,4253,6182,954,4497,2133,3147,587,2808,5617,1881,1550,4114,6187,4773,6507,6542,9766,1552,356,6471,9453,4253,2716,3151,185,2873,1706,2561,4736,1796,1356,2176,2153,837,1647,303,1654,617,2500,215,3721
177641,1361.34,1140.7680677508465,515,90,1890,1080,254,720,231,987,1006,1349,883,3064,1434,2029,1095,382,4150,2303,617,371,106,1567,707,124,818,2759,680,1127,1002,3403,1953,3256,688,2014,2564,1371,726,352,266,161,3851,2502,4463,2126,142,2451,359,287,424,1368
149137,3010.94,2657.770346813283,403,2131,4333,504,2114,1026,3224,5158,845,674,274,7368,1686,1861,1021,1114,2787,1083,1145,579,1601,3698,830,2213,2288,11210,2030,1961,1093,796,810,5539,4423,5525,2816,3429,3644,3072,4179,4221,2365,9360,827,8337,6276,4258,1631,10860,451,1474
135761,2078.96,1325.8422826264064,1519,780,2850,1885,1586,2189,836,4141,1511,916,1076,689,3462,2486,2798,405,867,4571,471,1937,1256,1309,1659,1631,1665,611,5154,3712,2417,802,363,5353,1900,2456,973,1734,2655,3605,1610,4118,2195,686,4237,4538,511,2023,1577,2817,551,2855
196891,923.7,986.2224140628725,1378,1932,669,453,323,4582,155,3582,151,322,808,598,1142,3122,819,903,261,1060,275,606,1071,103,1280,67,164,597,143,799,370,941,233,201,1784,1099,125,2310,90,330,147,2002,160,670,990,1020,494,932,66,144,3396,1316
139147,5385.42,6178.537144308514,4852,21877,146,7434,915,4969,7012,1280,6283,4260,836,2376,869,1280,5335,6647,249,4686,7653,4646,10762,990,5802,4360,5187,1750,2489,369,2809,386,1010,1111,664,764,21916,10713,1421,6066,12651,997,9216,771,2702,2384,13769,6374,32323,2533,7804,5573
210677,684.38,561.1211594655828,934,735,1223,915,176,246,465,577,166,1025,399,174,783,250,458,452,180,525,507,195,1508,483,1167,269,184,390,526,937,375,307,412,306,102,939,1218,896,377,2421,298,757,1014,741,1908,507,342,409,823,2949,990,279
151267,6356.14,6081.990430804705,1453,1393,2984,900,2495,5886,1547,2184,5128,7917,3958,794,3165,1827,16144,9364,1146,1911,7823,1757,23411,3186,4559,1290,1353,982,2231,12219,1634,2153,1103,18716,7047,1737,3329,11242,8257,4549,10221,1013,8901,13638,19474,5053,11723,6398,25705,11458,11647,3802
152591,6014.9,5598.556064736693,7036,1542,1290,6716,2960,19559,413,8221,2292,7239,5008,9256,10145,4228,5660,4992,1111,13423,1785,4869,2448,2326,5098,2035,1482,7545,11467,2099,2453,5856,1167,1842,11231,10536,20060,627,3649,6713,27390,642,443,10216,6180,9733,4092,15436,1461,5845,1853,1075
139093,3397.34,2388.4835658634956,5619,11977,1433,7163,2139,947,3205,2568,4170,2187,3242,2838,3308,920,3480,7742,2275,6483,1794,2897,4467,4505,1535,1884,4903,1492,1228,2389,1429,1851,5392,4199,5843,229,1585,1763,4598,2183,3235,436,912,7565,2363,6984,3273,5971,2081,1349,425,7411
204053,693.72,540.1625325770013,549,987,382,1814,564,185,640,294,1681,593,344,191,662,787,211,253,1756,1629,435,721,343,114,254,601,277,875,267,264,1795,358,135,346,878,1082,1749,938,705,178,1560,434,754,919,175,2162,416,723,208,1031,404,63
256027,35.32,27.425856413246244,40,2,4,45,38,100,98,116,70,40,25,39,16,5,3,34,2,18,2,43,41,6,47,32,24,78,39,47,3,4,39,98,43,43,38,2,39,23,3,33,40,44,57,3,35,45,2,32,41,45
181429,702.86,500.1932030725727,593,404,276,844,128,368,314,1321,455,707,447,1042,161,1814,2717,1152,647,344,360,318,656,1576,692,578,1045,568,868,169,307,959,286,1078,680,827,1168,574,1080,359,342,417,454,471,1759,207,863,960,91,961,163,573
169669,1302.4,893.2891581117506,993,922,392,778,949,2169,2215,3246,1942,708,775,1351,1186,1020,1700,866,1358,690,397,1661,344,2212,584,693,2222,768,899,1048,1279,1026,1126,893,1214,2780,813,2873,575,1849,597,1249,89,3512,3390,999,83,3731,572,433,1160,789
209081,401.0,389.2645373007924,533,842,1553,1935,322,1133,122,341,644,62,101,298,731,97,403,548,442,190,65,62,302,977,61,62,540,383,518,56,344,122,492,170,107,95,241,112,1067,699,95,198,263,190,299,214,233,192,323,59,409,803
206449,264.1,345.61957409845877,150,180,98,233,564,291,146,180,365,81,191,165,82,77,266,489,93,561,199,95,113,99,133,91,792,788,403,85,100,2278,219,76,99,94,85,96,371,596,710,184,71,141,84,115,285,102,182,99,97,111
217513,481.52,343.3512627033721,1086,695,250,663,140,334,491,180,459,829,147,326,147,1444,819,513,66,188,251,125,499,209,448,221,731,561,609,468,222,1000,945,488,687,132,225,122,446,626,148,166,326,1591,574,129,463,573,702,1104,184,324
134899,5891.62,5209.70564577309,829,15392,8446,3348,6396,3853,2857,928,9125,18127,7011,8463,2641,904,9380,5781,3995,485,4801,635,454,10100,5692,485,3039,4979,2008,1072,10946,1680,805,7972,23275,1912,1114,16508,4539,8499,13979,8861,3291,9906,1314,951,937,9455,7733,1893,13136,4649
166213,2115.52,2107.7995468260256,1402,3263,5962,2431,396,352,710,2237,954,1841,1611,843,153,933,1155,835,3104,8967,1304,1565,2399,8536,432,812,1765,3275,3738,758,1184,568,665,312,5982,1713,2665,949,3015,955,5266,1393,84,7455,3820,157,552,2512,2462,1012,813,509
184861,1852.76,2322.997568315559,1725,247,2567,78,1524,108,685,1171,1305,1100,92,2363,1046,296,133,2102,2228,1376,1111,380,1921,1498,1365,293,3350,1511,8308,296,2627,1957,132,3862,1837,452,1524,158,6667,3504,1049,298,560,63,1312,895,1231,1229,8564,1558,11940,1040
164783,3655.62,4183.903272734684,2133,2901,1167,2623,3008,1289,2599,6267,1792,4852,2406,1126,2408,1972,3928,2344,9396,1009,18045,3572,4237,5771,708,2004,383,1085,3529,984,8563,6023,740,1816,650,172,161,3427,5162,1119,1398,2308,4135,1520,1562,1369,10597,9591,3138,2331,22302,1159
206711,1094.66,874.394478710839,1213,140,4573,585,2035,994,700,1757,454,400,2031,153,84,646,1734,127,1078,787,321,253,187,934,1265,3065,1785,297,1143,1894,2231,491,1332,727,885,254,324,262,1221,2012,1488,1204,1083,105,264,1202,2428,1124,442,1107,1823,2089
228541,1.06,0.31048349392520047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
186803,1284.66,866.9618125384762,701,1509,651,2942,649,52,659,162,1576,499,3662,3147,941,1163,660,986,2320,1398,1546,1760,1789,1157,2208,265,1545,615,818,637,1827,54,1974,2231,2323,698,622,757,1254,1308,1300,148,846,1400,691,584,2937,269,2703,559,2457,1274
154507,3772.54,3237.817920822602,6650,5849,1371,218,1686,2339,2594,6375,14931,9361,7208,9147,3187,9910,3533,220,3226,2317,1619,8917,483,568,5484,824,1118,1148,1750,8072,1573,2643,1578,1078,8359,6913,571,933,6028,5659,5585,1930,479,5777,1110,2594,152,5257,3482,2781,1743,2297
140993,2247.82,2121.658650113161,1305,304,2201,1984,990,773,596,595,769,429,1172,1695,2183,1758,2612,2306,1342,2705,416,2992,1843,991,2280,720,363,6107,1307,5056,2380,3424,3129,933,3614,4719,1526,1274,9424,702,6709,815,67,1833,715,8829,6794,379,694,2882,2383,1372
152849,5358.28,5194.764333595895,8817,188,8803,58,3004,3629,1372,5733,3415,899,6913,16451,1450,3673,11229,7716,589,906,1429,5034,6463,1654,13073,2727,11988,525,11992,24868,3888,12997,148,3510,4755,3935,2431,2552,1388,71,216,3266,6718,1079,6680,4756,18635,4081,5194,4816,2836,9364
172327,447.88,339.8066297175498,93,301,502,1285,176,105,513,156,650,556,296,697,1438,174,200,293,396,43,116,134,137,407,242,327,264,458,275,151,1304,886,550,132,412,331,1351,137,796,932,320,281,443,587,108,589,435,633,719,371,466,226
194417,750.4,613.6826541462615,626,1077,747,410,719,2292,741,159,1003,392,673,894,693,32,585,387,1222,1071,788,1960,866,959,862,561,186,72,1538,2329,489,749,450,262,670,807,577,2229,558,170,91,651,15,671,20,71,1469,2428,235,569,71,424
173153,3954.64,3423.9245246354367,820,4409,1094,4383,704,7359,11271,1321,1307,2223,4025,1015,3980,699,2279,2794,5722,582,4196,10540,571,5195,673,7230,285,270,450,5048,1057,3329,3847,1935,4224,7358,4049,4152,1034,732,5000,5274,2441,14617,1885,9061,8856,12239,2693,2144,2314,9046
136061,3982.08,3422.299296321115,1739,2452,716,760,2467,14252,4843,2156,8429,2413,820,422,2375,5538,3161,6174,8888,6147,6763,1745,13623,3647,1763,2415,1561,1999,4601,440,802,1089,4535,5245,7537,5618,1071,2174,3119,1021,12776,2881,7534,4774,1739,1821,1076,1477,209,7809,3693,8795
145393,4131.26,4579.36413406927,328,3176,1255,228,15344,4486,2701,1356,6840,1522,2449,2704,17418,1795,2669,3157,1194,140,2208,3561,5890,244,4167,765,4485,1862,1181,1739,6313,6475,1117,2424,1154,3888,4651,2141,6215,5391,1751,2389,1230,4586,4077,8436,26147,7928,6348,4648,941,3449
135137,9304.42,8097.446699028033,6574,3634,5571,2410,1361,3185,3507,17719,3167,21898,879,22792,16409,6499,6247,317,14923,13347,5652,19859,6839,8873,9924,30261,22700,5732,2483,1019,1799,12528,5614,6592,23084,14050,1447,20137,8763,32646,2268,10406,19847,10587,5980,5392,594,3160,7072,3578,1828,4068
172699,2819.18,1920.9832345962834,585,1708,394,919,3154,1783,1100,4954,6091,4467,2649,3078,1142,5081,296,2445,2584,383,3763,1212,611,1415,5755,2541,2943,4012,423,1597,4174,2360,547,8264,2887,6964,3187,2223,1206,4334,2825,6132,1703,2170,3260,2608,1421,2749,7431,1822,3785,1822
213419,1013.56,943.4149492137593,513,2158,1112,153,1181,275,433,199,540,1576,208,2372,3789,1046,42,519,88,2358,345,2521,3158,371,252,369,386,1032,419,934,445,1706,1067,922,616,1409,4080,1803,184,408,1651,1254,316,1648,890,83,396,224,742,1443,941,101
158183,1981.32,2139.6676885909174,949,703,757,438,898,534,1048,707,446,5212,1078,2569,2982,2602,764,497,226,532,1433,3741,1005,878,1206,143,924,2557,2027,5741,3413,450,114,5830,1882,1765,3952,836,10,939,5618,3749,1642,83,5454,11494,1440,146,2446,530,3988,688
184601,1365.1,1279.7651854930261,572,1520,693,388,1081,449,497,2447,2185,860,4533,360,892,668,2479,1481,1136,3204,359,342,463,499,1154,220,792,5903,263,782,159,712,3817,3031,437,1145,235,4664,1265,1550,1198,1394,2498,2080,191,919,2131,1597,370,2207,219,214
147943,5148.64,4020.618602951541,5174,2861,1085,4396,4507,2489,4396,8985,4551,3985,6570,2434,6534,8354,15350,3698,267,5233,9360,8484,2120,2956,922,7044,14210,482,18557,7585,1049,778,10650,6977,3839,1659,9019,1393,3254,6894,8094,2146,963,11551,1106,1345,542,3022,4586,5705,6452,3819
158579,4985.58,5393.59588805094,1543,13162,960,1888,2242,87,1739,1587,14940,11324,3678,2265,945,9490,22341,9276,1043,4515,1149,179,744,3497,4165,1860,1948,752,1994,417,2269,3409,4754,640,4936,12093,20137,4197,2779,69,3317,3612,1310,12443,2498,18681,5514,9385,1866,2543,5084,8013
146831,3458.42,3306.0710947588527,4556,7381,845,2822,10984,1750,5786,2132,2038,1516,11389,385,7835,2204,991,5748,9115,3012,2562,292,7581,2595,923,1254,1214,1383,7038,1308,6061,330,108,744,611,393,126,1076,1485,59,10759,845,2752,66,3696,8420,1262,2316,9348,4017,3441,8367
250997,55.14,38.096199285493036,175,37,99,46,41,38,30,39,32,43,31,32,39,38,44,48,45,37,27,35,41,33,46,29,45,43,37,110,101,41,47,45,172,49,105,38,41,58,39,37,200,47,44,44,11,50,35,84,85,44
220397,171.9,88.5420239208479,157,113,209,155,111,139,104,168,122,111,241,118,143,308,100,105,166,253,111,160,439,83,342,106,385,91,115,70,169,118,167,248,388,164,211,345,140,96,116,154,92,153,120,115,56,112,253,280,177,196
154433,952.7,675.087883167814,377,528,141,446,1653,453,1873,1898,1356,500,1007,546,1397,123,290,152,136,670,460,591,1971,1273,128,901,889,126,1387,908,2666,810,358,962,1684,829,1245,1174,290,1917,802,1169,2867,1300,197,294,839,1692,175,876,1356,1953
259081,11.98,13.10189299299914,32,1,39,10,1,11,20,1,25,1,1,1,20,1,1,29,1,1,1,11,22,1,1,13,1,1,1,19,18,34,15,22,5,1,17,34,1,21,1,36,1,40,1,1,1,1,43,1,19,19
136847,2906.0,2848.0054072982375,843,593,1669,3370,14466,989,1257,414,961,812,5932,3768,4125,1283,656,1903,2809,881,8487,2615,2413,280,5071,3294,4771,341,584,5305,11408,7228,491,2312,4053,990,4200,3912,6631,1211,4358,328,2240,1416,2843,1936,1404,968,605,530,2888,3456
150419,1998.84,1684.1880460328648,634,6753,1195,242,1566,4503,3715,3855,3481,2004,1614,2683,90,878,1169,1144,6517,310,2236,187,1334,4111,423,861,456,1160,3335,1496,1138,284,1920,1234,3040,2415,2647,2511,1334,6680,300,1249,211,1554,4204,664,543,856,565,2841,2073,3727
169511,4465.56,4269.206170519292,3402,9059,1191,180,5979,8451,9823,4286,2476,1458,4032,2159,5071,2174,4758,2499,19407,1163,8897,6435,4204,2267,2209,2222,2180,1151,1098,10047,2195,1985,3210,5586,4651,5535,1563,1078,20718,7879,1114,2770,576,278,3313,12532,1173,1573,5252,3603,6295,2121
151321,1161.76,929.8757671861333,2667,1984,180,1683,534,270,452,326,3395,686,2150,216,700,4174,2034,427,571,557,422,987,106,2486,641,1022,564,375,742,1797,2296,1686,802,110,1237,2330,851,421,517,942,510,1281,2061,2049,277,2076,596,285,714,1755,553,2591
168821,3015.32,2453.2932351433246,3860,531,1227,608,3495,776,4381,2233,6608,6321,7869,1299,935,1239,8948,3729,2750,7274,1571,862,2089,3857,4196,859,4151,1920,2034,2633,1347,1505,979,1820,2710,2603,1771,1855,422,5226,7420,5079,11831,274,2177,3184,532,1278,3877,2773,2288,1560
222829,261.5,187.20921451680738,778,230,383,164,177,140,659,164,239,100,433,188,157,133,685,527,113,96,179,119,106,283,213,157,340,34,393,197,485,288,429,305,100,125,207,100,306,112,291,222,763,175,149,136,104,551,93,107,546,94
174541,2358.72,2262.7587855535994,513,1194,3529,1223,180,3862,5139,1401,1140,1647,379,5238,808,6061,1693,839,970,1790,583,3870,918,2420,1472,1210,1529,499,2697,1925,1745,826,4460,2711,264,1740,694,4479,194,11393,461,3149,2208,2042,984,1923,565,1865,1081,5059,8787,6577
146633,2082.08,1944.4045653104192,534,1514,1592,6061,262,923,1626,5662,1251,1703,1356,755,991,5549,639,6589,2054,1211,1489,2542,1585,1167,770,4052,102,2016,3354,956,2604,411,1110,73,3945,1256,2031,131,2064,728,4770,843,926,2960,7146,1902,486,843,8123,1383,207,1857
147431,1782.62,1755.8176658184072,652,5030,602,3088,588,106,509,350,1826,840,3994,3882,1209,1241,470,1366,2842,622,911,1819,3217,483,254,1493,1505,109,776,1659,3734,601,946,769,1582,7518,887,1063,1711,1919,3043,1014,575,3500,597,3076,2229,1292,481,2014,8853,284
219379,171.54,75.93371056388592,149,321,134,156,132,100,152,137,93,311,156,160,123,131,183,178,137,135,222,134,184,389,143,147,162,144,160,135,126,127,148,141,163,225,191,124,164,66,150,224,152,521,228,133,130,156,148,273,148,131
194923,866.14,659.8938099421755,1374,956,776,124,233,746,166,1033,798,1678,1079,3231,927,2390,1188,356,619,844,495,577,586,613,592,862,1721,598,2460,303,839,628,956,376,553,261,981,969,451,1556,2154,441,1604,438,194,1501,270,851,137,194,472,156
229871,227.22,233.95728584508754,236,40,56,91,57,99,40,50,279,375,95,405,123,498,512,49,456,119,50,51,43,120,198,49,706,284,102,296,45,345,436,46,1208,49,739,350,158,73,381,220,29,43,121,50,379,599,73,42,123,373
153211,2499.5,2476.815182850751,413,3197,1153,1883,848,1040,1311,139,246,1841,4120,2992,7189,4695,2430,671,2867,2741,543,2742,1002,3755,221,358,3583,2871,272,2926,4222,787,1217,671,558,2094,1364,14136,7612,372,1749,2457,5842,3742,2385,439,2374,3848,1479,132,6606,2840
