x_val,"4,5;11,12;25_22.csv","4,5;11,12;28_24.csv","4,5;11,12;31_26.csv","4,5;11,12;33_34.csv","4,5;11,12;34_28.csv","4,5;11,12;37_30.csv","4,5;11,12;40_32.csv","4,5;11,12;46_36.csv","4,5;11,12;49_38.csv","4,5;11,12;52_40.csv",4-5_11-12_58_44.csv
2.2822822822822824,0.053726107742547505,0.017101583378127703,0.008285207591860745,2.783725834685978e-12,0.0047368538198196515,2.4496107987091102e-05,2.680892762066249e-12,5.006706317546743e-11,1.9872366902785255e-17,2.233957161497497e-30,0.0010315459402287096
2.294294294294294,0.05545126446417973,0.01776862336722555,0.008765420770804652,3.748284508020866e-12,0.004881035887276082,3.0340146406891287e-05,3.998528694913874e-12,6.156889415152434e-11,2.6134162952823913e-17,3.355557652071349e-30,0.001051048106040249
2.3063063063063063,0.057186406153946115,0.018502678201844598,0.009277401720472938,5.037087470195986e-12,0.005015862347603543,3.74193054445678e-05,5.941136564561467e-12,7.563159868307036e-11,3.4331746011388855e-17,5.033785469236666e-30,0.0010708808063113486
2.3183183183183185,0.05894019433252447,0.019310488752325116,0.009819126729420518,6.7556523711318106e-12,0.005141351703073251,4.595514097028194e-05,8.794031670831917e-12,9.280639417492036e-11,4.505173134075302e-17,7.541623349941516e-30,0.0010910488553152783
2.33033033033033,0.060723149704870714,0.02019745822373008,0.010388198800235197,9.042654789569402e-12,0.005257725536931513,5.619994374640566e-05,1.2967502619186202e-11,1.1375885432175757e-10,5.905482389165228e-17,1.1284312818970237e-29,0.001111557122131844
2.3423423423423424,0.06254752816411356,0.021167380050810192,0.010981912726565473,1.2079959162328905e-11,0.005365400253303666,6.843910823327162e-05,1.9049131496024768e-11,1.3929169124032548e-10,7.732636058785945e-17,1.6862638973688108e-29,0.0011324105309871758
2.354354354354354,0.06442709505019195,0.02222225462264344,0.011597328009060591,1.610556026387188e-11,0.005464974407011147,8.299329497412391e-05,2.787694962362368e-11,1.7037187582875704e-10,1.0114119029514203e-16,2.516611159396681e-29,0.0011536140615901755
2.3663663663663663,0.06637678536380855,0.02336221280222703,0.012231347211575445,2.1430241488286616e-11,0.005557212409224248,0.00010022028925574724,4.064127345123557e-11,2.0816288124324736e-10,1.321468602404038e-16,3.7509981496211225e-29,0.0011751727494655059
2.3783783783783785,0.0684122462741677,0.0245855581337566,0.012880797325322746,2.8458968130031697e-11,0.005643025543240189,0.00012051644899782774,5.902583477972605e-11,2.5406296821944404e-10,1.7247014795307856e-16,5.583644273202469e-29,0.0011970916862829905
2.3903903903903903,0.07054926883654801,0.02588893223832706,0.01354251176789112,3.771829825141479e-11,0.0057234513198481055,0.0001443176271151774,8.540249579100958e-11,3.0975058606678466e-10,2.248533288143176e-16,8.300969144518244e-29,0.0012193760201832822
2.4024024024024024,0.07280312732160552,0.02726759955138053,0.01421341077732103,4.9891422642344554e-11,0.005799632237420677,0.00017209944865934863,1.2309869277676906e-10,3.7723814262113003e-10,2.9282827246491145e-16,1.232480415616747e-28,0.001242030956099667
2.414414414414414,0.07518785576127522,0.028715838737358924,0.014890578147284735,6.586285344390391e-11,0.005872794985331888,0.0002043768216332917,1.7676312506994873e-10,4.589356037470551e-10,3.809386056877206e-16,1.8275590967130963e-28,0.001265061756075855
2.4264264264264264,0.07771550101098866,0.030227419422379418,0.015571332466440683,8.677528586388212e-11,0.0059442310416789835,0.00024170256321843543,2.528635268857689e-10,5.577256220715031e-10,4.950228757788713e-16,2.706468718592922e-28,0.0012884737395796439
2.4384384384384385,0.08039539868323,0.03179613498770857,0.016253291254377984,1.1410178027128038e-10,0.006015279472617563,0.0002846650309298896,3.603611647467556e-10,6.770521699293536e-10,6.425750346178247e-16,4.002900358383045e-28,0.0013122722838122864
2.4504504504504503,0.083233521804255,0.03341635577139491,0.016934426614003115,1.4973717823178728e-10,0.006087312549611071,0.0003338846614864411,5.116206538557156e-10,8.210249679725907e-10,8.332028106400008e-16,5.912712167644498e-28,0.0013364628240134246
2.4624624624624625,0.08623195137766018,0.035083562808506434,0.01761311123750398,1.961136060758801e-10,0.006161724574452239,0.0003900093393534361,7.236315955729231e-10,9.945423640924574e-10,1.0792098556695041e-15,8.722458106788997e-28,0.0013610508537614718
2.4744744744744747,0.08938851298503098,0.03679482077466398,0.018288153808424305,2.5634606946066016e-10,0.00623992405442823,0.0004537085421880317,1.019641393929375e-09,1.203435733431248e-09,1.3963342084590539e-15,1.2850832059278365e-27,0.0013860419252692568
2.4864864864864864,0.0926966143213292,0.03854915047756089,0.01895882304025886,3.344155448545813e-10,0.0063233291174648164,0.0005256662417336042,1.43132760535351e-09,1.4546389462253777e-09,1.8046839311355843e-15,1.8908793153105606e-27,0.0014114416496748073
2.4984984984984986,0.09614530578587144,0.04034776621712353,0.019624859791534784,4.3539867941246103e-10,0.006413365816068005,0.0006065725757260765,2.0016747400638213e-09,1.7563869937005345e-09,2.3299211489105294e-15,2.7786675350577335e-27,0.001437255697327127
2.5105105105105103,0.09971957095231243,0.04219415146568629,0.020286476910619734,5.657552786579397e-10,0.006511468755451032,0.000697114348419642,2.7887662572989343e-09,2.1184484817397144e-09,3.0047586508814016e-15,4.0780221629464504e-27,0.001463489798066802
2.5225225225225225,0.10340083725223093,0.04409395715377104,0.020944346702932406,7.33687261238013e-10,0.006619083309883649,0.0007979644634029991,3.870759563635014e-09,2.552397406970645e-09,3.870849297996653e-15,5.9772690021655354e-27,0.0014901497415012938
2.5345345345345347,0.10716768103854991,0.046054719639512284,0.021599576189047173,9.495857727851465e-10,0.00673766857396022,0.0009097704411102148,5.3523824359952235e-09,3.0719304306343683e-09,4.981168479989762e-15,8.749762240547791e-27,0.001517241377274753
2.5465465465465464,0.11099668688739696,0.0480854092035804,0.022253670639971027,1.2265867706923788e-09,0.00686870014068854,0.0010331422231632827,7.373376088355065e-09,3.693236773499661e-09,6.403014682889968e-15,1.279174931989804e-26,0.0015447706153322207
2.5585585585585586,0.11486340994769861,0.050195833503362736,0.022908486234652473,1.5812597271140409e-09,0.007013671810566139,0.001168639514465773,1.0119416072103077e-08,4.435428882665467e-09,8.221783996073993e-15,1.867686035558689e-26,0.0015727434261780596
2.5705705705705704,0.11874338344447491,0.05239593265044412,0.02356617307586607,2.0344592738564846e-09,0.007174095415259558,0.0013167589596296573,1.383617067990929e-08,5.321043181996234e-09,1.0545712477886927e-14,2.7234415165056233e-26,0.001601165841128411
2.5825825825825826,0.12261311172074155,0.0546950123297492,0.024229110207395398,2.612375773266945e-09,0.0073514980817824555,0.0014779214905550058,1.8847311174668547e-08,6.3766215270315625e-09,1.3511827392435157e-14,3.9661806611055224e-26,0.001630043952557603
2.5945945945945947,0.1264509925571577,0.057100967737272676,0.02489983467421201,3.3478281069563398e-09,0.00754741645955968,0.0016524602144519138,2.5577472936821324e-08,7.633385458641223e-09,1.7293406478633854e-14,5.768557094625452e-26,0.001659383914138259
2.6066066066066065,0.1302381204626715,0.05961955345202326,0.025580967029123464,4.281850614143263e-09,0.007763387671065893,0.001840609234034591,3.458138567780595e-08,9.128017004932507e-09,2.2109316116177057e-14,8.379192524937724e-26,0.0016891919410750294
2.6186186186186187,0.13395893419064867,0.062253752418014945,0.02627513598246158,5.4656362920008556e-09,0.008000937011396104,0.002042493801970144,4.6580648475506806e-08,1.0903561636784759e-08,2.8235687554439968e-14,1.2155628558382469e-25,0.0017194743103317101
2.6306306306306304,0.1376016855184055,0.06500329112998544,0.026984905084598873,6.962910325135094e-09,0.00826156269562851,0.0022581222082052126,6.250992578070495e-08,1.301047105911469e-08,3.6020498967000635e-14,1.7611362556218116e-25,0.0017502373608516378
2.6426426426426426,0.1411587207405102,0.06786433840748647,0.02771270439703878,8.852822000213321e-09,0.008546718216642053,0.0024873797802550963,8.357468771678965e-08,1.5507805839197882e-08,4.590176447329557e-14,2.5482896334059553e-25,0.0017814874937711728
2.6546546546546548,0.14462657978372367,0.07082941264297171,0.02846077002618192,1.1233459372332211e-08,0.008857793111791488,0.0027300253422234202,1.1132301545602578e-07,1.846462045812621e-08,5.843019486650572e-14,3.6825183328710766e-25,0.001813231172626095
2.6666666666666665,0.14800592899679899,0.07388750818628145,0.02923109415398323,1.4226109997708587e-08,0.00919609312750865,0.0029856904281912343,1.477344429135195e-07,2.1961556246195767e-08,7.429739518088835e-14,5.31473183001659e-25,0.0018454749235507714
2.6786786786786787,0.1513013515546168,0.07702443676009538,0.030025387802485416,1.7980412976665598e-08,0.009562820901932036,0.0032538814803590877,1.9532931099061623e-07,2.6092670853457604e-08,9.437090936912555e-14,7.6605175206281565e-25,0.001878225335469922
2.6906906906906904,0.1545210236259385,0.08022336565988274,0.0308450580278452,2.2680572833236265e-08,0.009959058345936465,0.0035339851833904165,2.573026700462112e-07,3.0967536439850274e-08,1.1973772182715724e-13,1.1027452323001282e-24,0.0019114890602827624
2.7027027027027026,0.15767630513494268,0.08346552202697306,0.031691200579079856,2.855283479052759e-08,0.010385751885499641,0.003825276995978443,3.376873779870848e-07,3.6713642673474367e-08,1.5175819084741734e-13,1.5853771699912406e-24,0.0019452728130394492
2.714714714714715,0.1607812717561778,0.08673102253017596,0.0325646083127827,3.5874454205022604e-08,0.010843701630985714,0.004126932841624478,4.415517004834449e-07,4.3479144929848366e-08,1.9213283418910235e-13,2.276304474191685e-24,0.001979583372109555
2.7267267267267266,0.16385221075251793,0.08999978091196126,0.033465794870664235,4.498443073816398e-08,0.011333555364393006,0.004438043816458393,5.752374181944176e-07,5.143600281947686e-08,2.4298492850421537e-13,3.2641375669654736e-24,0.0020144275793424825
2.7387387387387387,0.16690709860800432,0.09325244231495228,0.03439503234947551,5.6296320723191026e-08,0.01185580799156588,0.004757633666599077,7.466451714805855e-07,6.078355936638313e-08,3.069625423489487e-13,4.674626471575966e-24,0.0020498123402195767
2.750750750750751,0.16996507429400418,0.09647129308487243,0.03535240097071313,7.031348958858987e-08,0.01241080680505033,0.005084678685290194,9.65574509288723e-07,7.175261684740554e-08,3.8736442088515123e-13,6.685990295431678e-24,0.0020857446239978166
2.7627627627627627,0.17304591936035002,0.0996410975873636,0.03633784813518678,8.764722058224116e-08,0.01299876256087668,0.005418129585199394,1.2441268339550859e-06,8.461007151198702e-08,4.882951077590333e-13,9.550474436822686e-24,0.002122231463844867
2.774774774774775,0.17616955537181636,0.10274981903992253,0.03735125376285479,1.0903815684210268e-07,0.01361976600838082,0.005756934818068237,1.597180120103386e-06,9.966417616541504e-08,6.148558601979889e-13,1.362462435761849e-23,0.0021592799569653347
2.7867867867867866,0.179355570517411,0.10578918890078441,0.03839249849936521,1.3538162148937402e-07,0.014273809147576673,0.006100064746245019,2.042944899957879e-06,1.1727050694469169e-07,7.733793278063497e-13,1.94117425964302e-23,0.0021968972647180493
2.798798798798799,0.18262278999844736,0.1087550983881251,0.03946153123388083,1.677574352395904e-07,0.014960810145770592,0.006446536021879977,2.6036115091239765e-06,1.3783871857364912e-07,9.717176723133132e-13,2.762135096075464e-23,0.0022350906127242046
2.810810810810811,0.18598890811800872,0.11164779565409358,0.04055843242197941,2.0746493332809528e-07,0.01568064054585964,0.0067954355023319545,3.3060989295230185e-06,1.6184018097873534e-07,1.2195958621859274e-12,3.9252355552795945e-23,0.00227386729096612
2.8228228228228227,0.18947020265071343,0.11447188248703066,0.041683469934609314,2.5606397352798215e-07,0.016433153163196167,0.007145943026360704,4.182915696632226e-06,1.8981659940256e-07,1.5290443508357574e-12,5.57092046331447e-23,0.0023132346538765275
2.834834834834835,0.19308135281611172,0.11723611470331992,0.042837144540507695,3.15422824779103e-07,0.017218208913258957,0.0074973523956825055,5.273143197518421e-06,2.223897300886882e-07,1.9149283209673447e-12,7.896390701600991e-23,0.0023532001204181513
2.8468468468468466,0.19683537993945882,0.11995302021798639,0.04402022264809156,3.8777393137263457e-07,0.018035700751912832,0.007849089950108658,6.623551210394719e-06,2.602723142437289e-07,2.3955942460303775e-12,1.1178170922313334e-22,0.002393771174153396
2.858858858858859,0.20074372398323553,0.12263835779267339,0.04523375455105978,4.757786604871364e-07,0.018885572952175828,0.008200730190353087,8.289854657909185e-06,3.0428036432171414e-07,2.993658795589256e-12,1.5803501488814822e-22,0.002434955363303979
2.870870870870871,0.20481645945653826,0.125310447314121,0.046479077104828195,5.826022606640703e-07,0.01976783408906624,0.008552007988256304,1.0338119195483712e-05,3.5534694872446406e-07,3.736970227697779e-12,2.2313945430001527e-22,0.002476760300800327
2.8828828828828827,0.20906264129215285,0.12798940882370147,0.04775780047399821,7.120003847940402e-07,0.02068256235433231,0.008902827026295797,1.2846321363508802e-05,4.145376337663795e-07,4.659778524543771e-12,3.1465880741486207e-22,0.002519193664320523
2.894894894894895,0.2134907563003236,0.1306963520675967,0.04907177930279511,8.684186622994494e-07,0.021629902166832346,0.009253264222757221,1.5906066531885822e-05,4.830677551997377e-07,5.8041578215089195e-12,4.431430172100326e-22,0.002562263196318668
2.9069069069069067,0.21810924047725092,0.13345256074985704,0.05042306934396679,1.0571069400311784e-06,0.022610051467557978,0.009603570021215688,1.962446469746817e-05,5.623217057139828e-07,7.221733369931346e-12,6.232875220963719e-22,0.0026059767040424097
2.918918918918919,0.22292700881661823,0.13627871567215658,0.051813871215714576,1.2842499481305664e-06,0.02362323957126685,0.009954164548103136,2.4126160309577098e-05,6.538744395751163e-07,8.975775612618049e-12,8.755349181708363e-22,0.002650342059539531
2.930930930930931,0.22795393446759885,0.13919419834656482,0.0532464635251091,1.5571162834781547e-06,0.024669695965761098,0.010305629765147279,2.9555507660157402e-05,7.595154109105994e-07,1.1143736233476368e-11,1.2282846908953809e-21,0.002695367199653313
2.942942942942943,0.23320120999903243,0.1422165114201275,0.054723128089235476,1.884227736600438e-06,0.025749610978384258,0.01065869785959089,3.607887796588376e-05,8.812751780089452e-07,1.3820315612662357e-11,1.720937697678439e-21,0.0027410601260065954
2.954954954954955,0.23868152654220853,0.14536084448534545,0.0562460703945828,2.275551114738072e-06,0.026863089739072175,0.011014236220001954,4.388707809486773e-05,1.0214549223116552e-06,1.7121168377199885e-11,2.4080849956416832e-21,0.002787428904974263
2.966966966966967,0.2444090173032936,0.1486398039192615,0.0578173387554281,2.742714830325238e-06,0.028010101331962498,0.011373229435473184,5.3197853982934334e-05,1.182659147431161e-06,2.118737415018701e-11,3.3652632517371965e-21,0.002834481667644017
2.978978978978979,0.2503989300467797,0.1520633138745533,0.05943874585791831,3.2992526259126106e-06,0.029190425416317167,0.011736758828203166,6.425844420722114e-05,1.367831840415156e-06,2.6190824710416207e-11,4.696851785885153e-21,0.002882226609765212
2.990990990990991,0.256667017371628,0.15563868322730143,0.06111179650200049,3.9608768884808476e-06,0.03040359888860078,0.012105980081894428,7.73481410364312e-05,1.580296394455529e-06,3.2340707205248645e-11,6.5468933095114014e-21,0.0029306719916856174
3.003003003003003,0.26322866176783055,0.15937082111608783,0.06283762537034185,4.745784062393779e-06,0.031648865331764364,0.012482099560126162,9.27808076934399e-05,1.8237996091480675e-06,3.98912965377822e-11,9.113900450634256e-21,0.002979826138275847
